epoch,train loss,reg loss,train acc,test loss,test acc
0,0.545057317902965,0.0,tensor(75.9425),0.9163636068503062,tensor(51)
1,0.5100577661106663,0.0,tensor(80.1091),0.8927634557088217,tensor(54)
2,0.49050730226501343,0.0,tensor(82.7877),0.8927634557088217,tensor(54)
3,0.4735114665762071,0.0,tensor(84.3254),0.8476081987222036,tensor(57)
4,0.4622238499502982,0.0,tensor(85.3175),0.8927634557088217,tensor(54)
5,0.46495850672644956,0.0,tensor(85.2183),0.8927634557088217,tensor(54)
6,0.444656299487237,0.0,tensor(87.4008),0.8411174615224203,tensor(58)
7,0.4224480760674323,0.0,tensor(89.6329),0.8675702611605326,tensor(55)
8,0.4106822109991504,0.0,tensor(91.3194),0.8853906293710073,tensor(54)
9,0.40510446554230106,0.0,tensor(91.5675),0.9769221146901449,tensor(47)
10,0.3933654538085384,0.0,tensor(93.0060),0.9781006872653961,tensor(47)
11,0.37269977023524625,0.0,tensor(95.3373),0.8631723125775655,tensor(57)
12,0.3783807341129549,0.0,tensor(94.4444),0.8875565032164255,tensor(54)
13,0.3846545070409775,0.0,tensor(93.7996),0.8852850397427877,tensor(54)
14,0.37341198998112834,0.0,tensor(94.9405),0.9282040596008301,tensor(51)
15,0.3621915280818939,0.0,tensor(95.9325),0.8875537614027659,tensor(54)
16,0.35733967971417213,0.0,tensor(96.3790),0.8875533044338226,tensor(54)
17,0.3618479803685219,0.0,tensor(95.9821),0.6624231537183126,tensor(73)
18,0.35593997663067234,0.0,tensor(96.5278),0.8838852941989899,tensor(54)
19,0.3500995991691466,0.0,tensor(97.0734),0.8925880988438925,tensor(54)
20,0.3508841529969246,0.0,tensor(97.1230),0.6218705922365189,tensor(77)
21,0.35492091794167796,0.0,tensor(96.4286),0.8875524501005808,tensor(54)
22,0.34408240933572093,0.0,tensor(97.6190),0.7572280963261923,tensor(63)
23,0.3437186268068129,0.0,tensor(97.4702),0.8927634557088217,tensor(54)
24,0.3430567825994184,0.0,tensor(97.8175),0.668929914633433,tensor(74)
25,0.335944309349983,0.0,tensor(98.4127),0.7000638047854105,tensor(71)
26,0.3310867365329496,0.0,tensor(98.9583),0.8856584628423055,tensor(56)
27,0.3284748432136351,0.0,tensor(99.2560),0.6292264958222707,tensor(76)
28,0.3263363535365751,0.0,tensor(99.4048),0.6268312633037567,tensor(76)
29,0.32536345431881564,0.0,tensor(99.4048),0.587873230377833,tensor(80)
30,0.32472127291464037,0.0,tensor(99.4544),0.6309479176998138,tensor(76)
31,0.32353773809248404,0.0,tensor(99.5536),0.551016370455424,tensor(83)
32,0.3233897344719979,0.0,tensor(99.5536),0.5563096702098846,tensor(83)
33,0.32286205647453187,0.0,tensor(99.6032),0.5744752436876297,tensor(82)
34,0.322917785375349,0.0,tensor(99.6032),0.5710834115743637,tensor(82)
35,0.3231226191405327,0.0,tensor(99.6032),0.5639698406060537,tensor(82)
36,0.3231655123733705,0.0,tensor(99.6032),0.5559321294228236,tensor(83)
37,0.32291047515407684,0.0,tensor(99.6032),0.6070797542730967,tensor(77)
38,0.3227140442017586,0.0,tensor(99.6032),0.5671327213446299,tensor(82)
39,0.32333854321510563,0.0,tensor(99.5536),0.8568679889043173,tensor(56)
40,0.3232800297198757,0.0,tensor(99.6032),0.5650946150223414,tensor(83)
41,0.3215487532077297,0.0,tensor(99.7024),0.5768168121576309,tensor(82)
42,0.32059130457139784,0.0,tensor(99.8016),0.5678206533193588,tensor(82)
43,0.3205638176971866,0.0,tensor(99.8016),0.5652777701616287,tensor(82)
44,0.32051368538410435,0.0,tensor(99.8016),0.5666161328554153,tensor(82)
45,0.3204549334702953,0.0,tensor(99.8016),0.5766754945119222,tensor(81)
46,0.32043170400204196,0.0,tensor(99.8016),0.575090229511261,tensor(82)
47,0.320424233232775,0.0,tensor(99.8016),0.570839857061704,tensor(82)
48,0.320467104834895,0.0,tensor(99.8016),0.5675936092933019,tensor(82)
49,0.32053098419020254,0.0,tensor(99.8016),0.5708979666233063,tensor(82)
50,0.3205171746592368,0.0,tensor(99.8016),0.5748511354128519,tensor(82)
51,0.3204306479423277,0.0,tensor(99.8016),0.5712056954701742,tensor(82)
52,0.3204481327725995,0.0,tensor(99.8016),0.5741709570089976,tensor(81)
53,0.3204815397339483,0.0,tensor(99.8016),0.575982059041659,tensor(80)
54,0.3204389296231731,0.0,tensor(99.8016),0.5771476328372955,tensor(80)
55,0.3204204084411744,0.0,tensor(99.8016),0.5730037738879522,tensor(82)
56,0.32044890138410753,0.0,tensor(99.8016),0.5717224627733231,tensor(82)
57,0.32040985505427083,0.0,tensor(99.8016),0.571874330441157,tensor(82)
58,0.3204128828740889,0.0,tensor(99.8016),0.5764094392458597,tensor(82)
59,0.32041118558376064,0.0,tensor(99.8016),0.5751989434162775,tensor(82)
60,0.3203980677550839,0.0,tensor(99.8016),0.5709904829661051,tensor(82)
61,0.3204105496406555,0.0,tensor(99.8016),0.570451224843661,tensor(82)
62,0.32039989386835405,0.0,tensor(99.8016),0.5752669324477514,tensor(82)
63,0.3203991002613498,0.0,tensor(99.8016),0.5761225571235021,tensor(82)
64,0.32040901241763947,0.0,tensor(99.8016),0.5728888064622879,tensor(82)
65,0.32155302647621403,0.0,tensor(99.7520),0.5714530348777771,tensor(81)
66,0.32054653235020175,0.0,tensor(99.8016),0.784527470668157,tensor(62)
67,0.3204951810259973,0.0,tensor(99.8016),0.5827799638112386,tensor(80)
68,0.3204364271894578,0.0,tensor(99.8016),0.5779814223448435,tensor(82)
69,0.32043485487661055,0.0,tensor(99.8016),0.5711244841416677,tensor(80)
70,0.32045883084497145,0.0,tensor(99.8016),0.5771980136632919,tensor(82)
71,0.3204544773024897,0.0,tensor(99.8016),0.7207469443480173,tensor(69)
72,0.3204653767808791,0.0,tensor(99.8016),0.5696353216965994,tensor(82)
73,0.3204160798941889,0.0,tensor(99.8016),0.5778986861308416,tensor(82)
74,0.3204079198260461,0.0,tensor(99.8016),0.5748333285252253,tensor(81)
75,0.32096087067357953,0.0,tensor(99.7520),0.5801962862412134,tensor(81)
76,0.32040609419345856,0.0,tensor(99.8016),0.5760526210069656,tensor(81)
77,0.3204047093468328,0.0,tensor(99.8016),0.5741752584775289,tensor(82)
78,0.32039755967355543,0.0,tensor(99.8016),0.5728571812311808,tensor(81)
79,0.3203968410530398,0.0,tensor(99.8016),0.5719640105962753,tensor(82)
80,0.32040665130461415,0.0,tensor(99.8016),0.5692502756913503,tensor(82)
81,0.32041248246546716,0.0,tensor(99.8016),0.5791792621215185,tensor(81)
82,0.3203878325800742,0.0,tensor(99.8016),0.5785902490218481,tensor(81)
83,0.32040632588248097,0.0,tensor(99.8016),0.5713071326414744,tensor(82)
84,0.32040144743457916,0.0,tensor(99.8016),0.5676529208819071,tensor(82)
85,0.3203991805353472,0.0,tensor(99.8016),0.5740917126337687,tensor(81)
86,0.3203851859415731,0.0,tensor(99.8016),0.5780753990014394,tensor(81)
87,0.320424658636893,0.0,tensor(99.8016),0.5666208018859228,tensor(82)
88,0.32038533495318505,0.0,tensor(99.8016),0.5694523304700851,tensor(82)
89,0.3203671041034883,0.0,tensor(99.8016),0.5705196559429169,tensor(82)
90,0.3203737029144841,0.0,tensor(99.8016),0.5693068653345108,tensor(82)
91,0.32040481509700897,0.0,tensor(99.8016),0.5734686901172003,tensor(82)
92,0.3203792841203751,0.0,tensor(99.8016),0.5741211871306101,tensor(81)
93,0.32037005453340467,0.0,tensor(99.8016),0.5750955839951833,tensor(81)
94,0.3203834511580006,0.0,tensor(99.8016),0.5702706327040991,tensor(81)
95,0.32039497552379487,0.0,tensor(99.8016),0.5709033608436584,tensor(82)
96,0.3204013931174432,0.0,tensor(99.8016),0.5819234450658163,tensor(81)
97,0.32037489741079267,0.0,tensor(99.8016),0.5749906996885935,tensor(81)
98,0.3203771628679768,0.0,tensor(99.8016),0.5744558225075403,tensor(82)
99,0.3203875739728251,0.0,tensor(99.8016),0.569133405884107,tensor(82)
100,0.32038982308680014,0.0,tensor(99.8016),0.5714951008558273,tensor(82)
101,0.3204693813477793,0.0,tensor(99.8016),0.5864293227593104,tensor(80)
102,0.3203919428971506,0.0,tensor(99.8016),0.57802947362264,tensor(81)
103,0.3203917044785715,0.0,tensor(99.8016),0.5791057695945104,tensor(81)
104,0.32039608301654937,0.0,tensor(99.8016),0.5732306241989136,tensor(82)
105,0.3203957321182374,0.0,tensor(99.8016),0.570145512620608,tensor(82)
106,0.3203884276651567,0.0,tensor(99.8016),0.5711394945780436,tensor(82)
107,0.32039679731092147,0.0,tensor(99.8016),0.5674526542425156,tensor(82)
108,0.32041516707789514,0.0,tensor(99.8016),0.578282097975413,tensor(81)
109,0.3204262170099443,0.0,tensor(99.8016),0.5710069785515467,tensor(82)
110,0.32038289308547974,0.0,tensor(99.8016),0.582359125216802,tensor(82)
111,0.3204826900074559,0.0,tensor(99.8016),0.5843308418989182,tensor(80)
112,0.32056464158719583,0.0,tensor(99.8016),0.5848944584528605,tensor(81)
113,0.3204678849827859,0.0,tensor(99.8016),0.5791071057319641,tensor(81)
114,0.3203972443457573,0.0,tensor(99.8016),0.5759225984414419,tensor(81)
115,0.3204018122726871,0.0,tensor(99.8016),0.5730976760387421,tensor(82)
116,0.3203852099757041,0.0,tensor(99.8016),0.5786895354588827,tensor(81)
117,0.3204117210641984,0.0,tensor(99.8016),0.5808150817950567,tensor(81)
118,0.32037727727044013,0.0,tensor(99.8016),0.5762730985879898,tensor(82)
119,0.3203777839099207,0.0,tensor(99.8016),0.5756267259518305,tensor(81)
120,0.32037622794028253,0.0,tensor(99.8016),0.5717267245054245,tensor(82)
121,0.32037825353683963,0.0,tensor(99.8016),0.5715432067712148,tensor(82)
122,0.32041629331727184,0.0,tensor(99.8016),0.5712108810742696,tensor(82)
123,0.3203746090012212,0.0,tensor(99.8016),0.57463771601518,tensor(81)
124,0.32041982104701383,0.0,tensor(99.8016),0.5698044002056122,tensor(82)
125,0.3203855190546282,0.0,tensor(99.8016),0.5691703259944916,tensor(82)
126,0.32038055071907656,0.0,tensor(99.8016),0.5682673007249832,tensor(82)
127,0.32037161434850386,0.0,tensor(99.8016),0.5663906882206599,tensor(82)
128,0.3203659696925071,0.0,tensor(99.8016),0.5844564288854599,tensor(80)
129,0.3203940429995137,0.0,tensor(99.8016),0.5723339170217514,tensor(82)
130,0.320364055133635,0.0,tensor(99.8016),0.5758133282264074,tensor(81)
131,0.32056386576544854,0.0,tensor(99.8016),0.5841930707295736,tensor(81)
132,0.320379713369954,0.0,tensor(99.8016),0.5708454797665278,tensor(82)
133,0.3203856565298573,0.0,tensor(99.8016),0.5692391445239385,tensor(82)
134,0.32036255059703705,0.0,tensor(99.8016),0.5767832001050314,tensor(81)
135,0.32042655637187345,0.0,tensor(99.8016),0.5694497923056284,tensor(81)
136,0.3204458822165766,0.0,tensor(99.8016),0.5709037135044733,tensor(82)
137,0.32039220102371707,0.0,tensor(99.8016),0.5716381271680196,tensor(82)
138,0.32038641216293456,0.0,tensor(99.8016),0.5733891079823176,tensor(81)
139,0.32039481930194363,0.0,tensor(99.8016),0.5702561140060425,tensor(82)
140,0.3203938685117229,0.0,tensor(99.8016),0.5754171858231226,tensor(81)
141,0.3203855921183863,0.0,tensor(99.8016),0.5711351633071899,tensor(82)
142,0.3203697589135939,0.0,tensor(99.8016),0.5748584568500519,tensor(81)
143,0.32037224452341756,0.0,tensor(99.8016),0.5735464692115784,tensor(82)
144,0.3203689835725292,0.0,tensor(99.8016),0.5740247319142023,tensor(82)
145,0.3203878599789835,0.0,tensor(99.8016),0.5794119089841843,tensor(82)
146,0.3203974885325278,0.0,tensor(99.8016),0.5760804067055384,tensor(82)
147,0.32037355198014167,0.0,tensor(99.8016),0.5651592264572779,tensor(82)
148,0.32037123316718685,0.0,tensor(99.8016),0.5728064278761545,tensor(82)
149,0.3203912963790278,0.0,tensor(99.8016),0.5752117286125819,tensor(81)
150,0.3203874268839436,0.0,tensor(99.8016),0.572698841492335,tensor(82)
151,0.32037745079686564,0.0,tensor(99.8016),0.5778556913137436,tensor(81)
152,0.3203624520571001,0.0,tensor(99.8016),0.5657556106646856,tensor(82)
153,0.32038083912864807,0.0,tensor(99.8016),0.5668095002571741,tensor(82)
154,0.32038265466690063,0.0,tensor(99.8016),0.5691722134749094,tensor(82)
155,0.3203681000778752,0.0,tensor(99.8016),0.5690440237522125,tensor(82)
156,0.3203671959138686,0.0,tensor(99.8016),0.5678276568651199,tensor(82)
157,0.32037476570375506,0.0,tensor(99.8016),0.5699147582054138,tensor(82)
158,0.32036578559106393,0.0,tensor(99.8016),0.5722212096055349,tensor(82)
159,0.320428975166813,0.0,tensor(99.8016),0.5771205176909765,tensor(81)
